#	14085A_2_3_5_6_7_8_9_R_20180530
# Obs. time:	30-May-2018 23:31:38
# Duration:	157.4381
#=========================================================
# Per[s]	PerErr[s]	ADUerr	MAGerr	Points	Exp[s]	APD[s]	MedPD[s]	ModePD[s]	STDPD[s]
#110.76	0.005	462.8653	0.12782	805	2.0158	11.7491	4.8384	4.8384	98.563
#=========================================================
# Time	ADU	ADU_err	MAG	MAG_err

4124.13	2.3	3842.96	369.99	16.0383	0.104532	
4129.32	2.3	2875.73	368.934	16.3531	0.139292	
4134.5	2.3	2418.71	367.801	16.541	0.165102	
4139.68	2.3	2294.59	373.519	16.5982	0.176739	
4150.05	2.3	3631.61	368.604	16.0998	0.110201	
4155.24	2.3	4745.98	382.034	15.8092	0.0873979	
4160.33	2.3	6084.98	373.317	15.5394	0.0666105	
4165.52	2.3	6786.09	380.7	15.421	0.0609098	
4170.7	2.3	6109.29	382.054	15.535	0.0678983	
4175.88	2.3	5303.22	373.223	15.6887	0.0764104	
4181.07	2.3	4441.44	373.894	15.8812	0.0914005	
4186.25	2.3	3972.9	375.479	16.0022	0.102613	
4191.35	2.3	3750.58	372.931	16.0648	0.107958	
4196.53	2.3	3872	376.054	16.0302	0.105448	
4201.72	2.3	4068.85	374.15	15.9763	0.0998388	
4206.9	2.3	5167.22	375.931	15.7169	0.0789904	
4212.09	2.3	5895.75	378.287	15.5737	0.0696638	
4217.18	2.3	7054.89	377.642	15.3788	0.0581185	
4222.37	2.3	7083.7	379.492	15.3743	0.0581656	
4227.55	2.3	5939.74	383.894	15.5656	0.0701728	
4232.74	2.3	4196.66	376.269	15.9427	0.0973462	
4237.92	2.3	3064.04	369.075	16.2843	0.130781	
4243.02	2.3	2371.64	371.838	16.5624	0.170227	
4248.2	2.3	2151.55	365.665	16.6681	0.184525	
4258.57	2.3	3034.12	366.72	16.2949	0.131228	
4263.75	2.3	3965.86	372.12	16.0042	0.101876	
4268.94	2.3	5053.31	380.013	15.7411	0.0816484	
4274.12	2.3	6344.9	387.62	15.4939	0.0663294	
4279.22	2.3	6109.15	375.793	15.535	0.0667869	
4284.4	2.3	5259.62	375.259	15.6976	0.0774642	
4289.59	2.3	4401.58	376.629	15.891	0.0929029	
4294.68	2.3	4046.23	368.258	15.9824	0.0988158	
4299.87	2.3	3809.48	371.141	16.0478	0.105779	
4305.05	2.3	3735.9	369.37	16.069	0.107347	
4310.24	2.3	3553.56	375.449	16.1233	0.114713	
4315.42	2.3	4652.2	377.167	15.8309	0.0880238	
4320.52	2.3	5497.72	371.458	15.6495	0.0733587	
4325.7	2.3	6605.15	378.197	15.4503	0.0621669	
4330.89	2.3	7151.79	380.241	15.364	0.0577255	
4336.07	2.3	6168.39	372.438	15.5246	0.0655551	
4341.25	2.3	4624.39	369.519	15.8374	0.0867574	
4346.35	2.3	3527.87	370.594	16.1312	0.114054	
4351.54	2.3	2898.32	362.312	16.3446	0.135725	
4356.72	2.3	2403.98	357.387	16.5477	0.161411	
4361.9	2.3	2262.81	365.423	16.6134	0.175337	
4367.09	2.3	2825.55	358.441	16.3722	0.137733	
4372.27	2.3	3728.77	373.62	16.0711	0.10879	
4382.55	2.3	6123.43	376.584	15.5325	0.0667717	
4387.74	2.3	6888.19	380.359	15.4047	0.0599534	
4392.92	2.3	5685.24	375.922	15.6131	0.0717915	
4408.47	2.3	3989.83	372.406	15.9976	0.101341	
4413.57	2.3	3696.85	366.787	16.0804	0.107723	
4418.76	2.3	3870.17	372.282	16.0307	0.10444	
4423.85	2.3	4273.04	375.376	15.9232	0.0953793	
5985.79	2	5700.82	319.884	15.6102	0.0609227	
5990.63	2	6696.01	322.045	15.4355	0.0522185	
5995.47	2	6102.17	317.523	15.5363	0.0564957	
6000.31	2	4772.43	314.562	15.8032	0.0715634	
6005.23	2	3762.16	313.023	16.0614	0.0903365	
6010.07	2	3053.27	316.839	16.2881	0.112667	
6014.91	2	1858.25	311.327	16.8272	0.181902	
6019.83	2	2011.85	310.383	16.741	0.167505	
6024.67	2	2142.34	315.353	16.6728	0.15982	
6034.35	2	3637.06	314.36	16.0981	0.0938431	
6039.19	2	4514.69	314.223	15.8634	0.0755672	
6048.95	2	5919.05	325.494	15.5694	0.0597057	
6053.79	2	5781.87	325.05	15.5948	0.0610387	
6058.63	2	4624.64	318.612	15.8373	0.0748012	
6063.55	2	4013.44	316.754	15.9912	0.08569	
6068.39	2	3670.61	316.343	16.0882	0.0935716	
6073.23	2	3295.42	312.889	16.2052	0.103087	
6082.99	2	3442.15	316.866	16.1579	0.0999469	
6087.83	2	4047.7	312.117	15.982	0.0837207	
6092.67	2	4966.53	314.263	15.7599	0.0687013	
6097.51	2	6185.79	325.625	15.5215	0.0571541	
6102.35	2	7087.4	325.636	15.3738	0.049885	
6107.27	2	5999.42	328.16	15.5547	0.0593882	
6112.11	2	4424.42	318.601	15.8854	0.0781834	
6116.95	2	3496.32	317.137	16.141	0.0984828	
6121.87	2	2799.79	313.189	16.3822	0.121452	
6126.71	2	1919.49	308.266	16.792	0.174367	
6131.55	2	1919.97	310.821	16.7918	0.175768	
6136.39	2	1814.24	312.67	16.8533	0.187118	
6141.23	2	2509.66	322.426	16.501	0.139489	
6146.15	2	3263.06	315.32	16.2159	0.104918	
6150.99	2	4670.78	311.843	15.8265	0.0724888	
6155.83	2	5402.24	323.805	15.6686	0.065078	
6160.67	2	5617.7	330.801	15.6261	0.0639342	
6165.59	2	4623.08	319.258	15.8377	0.0749782	
6170.43	2	4194.24	314.711	15.9434	0.0814674	
6175.27	2	3699.56	312.456	16.0796	0.0916985	
